NEH,M0,I0_0_exp,I0_asmp,i0_t_exp,i0_t_theo,d2ome_k,new_k
42,0.30297,0.3184207457435628,0.04190775217753865,0.26448041144753076,0.2557008845400651,0.19975,0.23090457821698493
44,0.30936,0.3132197926554855,0.03894476834766337,0.2604273448370809,0.26003008443327047,0.20141,0.21676448342906146
44,0.30936,0.3263167411472395,0.03894476834766337,0.26524270451680065,0.2593920702443492,0.2043,0.2551977526386049
40,0.29542,0.2970113302004204,0.04489980017560171,0.2547932006126271,0.24575004008908322,0.22098,0.1843169852557198
24,0.47853999999999997,0.4956759519979427,0.15452578335665845,0.4293282274921705,0.4188211771098692,0.20372,0.22859486487832714
25,0.48941,0.4945696757093952,0.1507650445732462,0.47827709959063797,0.4544777569230948,0.10887,0.0493055434208723
20,0.30178,0.29471915557802864,0.1176502112712411,0.2727288039333769,0.28117275819038146,0.11869,0.12712793699222785
41,0.18946000000000002,0.19693883481455018,0.027470537698272773,0.16323617768906337,0.1664368137826981,0.1533,0.23269999200033148
37,0.18061,0.1786908953270446,0.03161629451032064,0.1654216255564113,0.16683777901161506,0.09699,0.09326049980212973
21,0.43016,0.4458805778170747,0.15998431035441193,0.4150752182627347,0.40982974113545056,0.07823,0.1210140854067953
25,0.38520000000000004,0.3845856115591764,0.11866266559656412,0.3614102268863996,0.3627837440448952,0.08785,0.09094912391356734
50,0.17052,0.17804386684264598,0.016181954174722454,0.16807515300823578,0.15924927571174993,0.07583,0.06676588908933095
18,0.43433999999999995,0.4453618926258979,0.1860552197064699,0.41461112050280263,0.396675395162862,0.16452,0.13215587030212023
34,0.29046,0.30691163589177567,0.0585625757869962,0.2560193435394526,0.2477342887677747,0.20364,0.24706506440505965
17,0.51361,0.5230914683533354,0.23062181699712433,0.47050559718841034,0.47324150335155135,0.15391,0.20522760950443025
17,0.45569000000000004,0.45572962848703014,0.20461450475539728,0.41457216370044536,0.4217743446513977,0.14512,0.17882859440659182
28,0.36691,0.3794038348439753,0.09813472471408449,0.33542759326444044,0.33638593504165976,0.12055,0.1784624643599999
20,0.47540999999999994,0.48468506837031256,0.18534060222831444,0.4594468700641803,0.45175425780192147,0.08507,0.09101215437536263
23,0.40515999999999996,0.408214982710695,0.13714000413975247,0.38095557635858773,0.37907076888911867,0.10241,0.10722942441771902
22,0.48636,0.5045943621870786,0.17256405309872883,0.44875129878987735,0.4436491884226442,0.14631,0.19567328699599693
26,0.43666,0.44361705838060483,0.1283264986380944,0.3828441916677705,0.39175500124345086,0.1574,0.21907788274402232
29,0.39438,0.4168494708075982,0.10062899969611128,0.3669921361983636,0.3573070227184527,0.13491,0.1857598398890219
34,0.27855,0.2769937268177297,0.056161280332809316,0.23882999694444496,0.2465041151874636,0.1556,0.1880174826111947
60,0.14181,0.1509272542606236,0.008402598817315669,0.13199311152097837,0.12819947535944257,0.10761,0.15295186056288942
26,0.49079999999999996,0.5108948996817284,0.14423726819854515,0.47587412008847113,0.45700281133917525,0.10261,0.10650146897893158
30,0.47057000000000004,0.4771874310179033,0.11454539182933449,0.4420700266258643,0.43171918038532375,0.11555,0.10382215571223027
46,0.31774,0.31710686984946934,0.03640383043146063,0.29168200910049863,0.29001449826849635,0.10375,0.09470137350793642
75,0.15016,0.1512312107409151,0.0043897291436750495,0.14790936676433053,0.13934884609706844,0.07706,0.023051808952285292
26,0.29382,0.3032913855153826,0.0863483988225276,0.2551444113936179,0.2518737675626662,0.22587,0.26315844820200496
19,0.5544100000000001,0.5634604882977987,0.2265625893192534,0.529695534850418,0.523802112401421,0.09801,0.10865743178622726
30,0.41577,0.42578702901062127,0.1012060640518571,0.3983048978364574,0.387628379589704,0.09372,0.09140447728503107
24,0.40021999999999996,0.3977072613090746,0.12923540146069679,0.38375233358761507,0.3805918353911754,0.07519,0.052868624520614915
29,0.38176000000000004,0.3875498837398547,0.09740891253102958,0.35807848635405093,0.3580983223845076,0.08688,0.10938660063922027
30,0.36755000000000004,0.3834359220064845,0.08946842928123742,0.3523925773613154,0.3425633225219178,0.09415,0.11832875394424355
31,0.35953,0.3708306468968827,0.08348984089085883,0.33766640662059844,0.3344329757581994,0.09532,0.12793801584960834
31,0.35953,0.3708223700548314,0.08348984089085883,0.3477078634920242,0.3350082940250423,0.09303,0.08743760073191939
30,0.34457,0.34933787391950116,0.08387467467674051,0.3218610028592063,0.3256605180272413,0.0753,0.11134309919312949
36,0.34202,0.3563790263837246,0.06275893506876876,0.3205055254053938,0.3166377536339856,0.09529,0.1374160610031189
43,0.27105,0.2758219446250898,0.03576755590174365,0.2532957738237436,0.2510878548823624,0.08866,0.10061667436108965
36,0.32045999999999997,0.33012922334133443,0.05880278443406126,0.2515526870331571,0.2541610846616304,0.2922,0.3544217190837671
30,0.26619,0.271230242180215,0.06479554126070626,0.21566257480893763,0.21768351664752816,0.27556,0.32098069394143997
30,0.26619,0.279528745263955,0.06479554126070626,0.22615052778422598,0.2221869049934958,0.24653,0.3063732964910839
17,0.37805,0.38186665625168503,0.16975249297280592,0.3660633070748478,0.34925647290575335,0.14877,0.07889275557835672
24,0.36522,0.35725027090002986,0.11793351986776195,0.3308795052194591,0.3379863166923814,0.11668,0.1127308970158148
43,0.27128,0.25859453201919247,0.03579790653025279,0.24993662367449468,0.24428244330604787,0.12177,0.03745920112323593
20,0.44298000000000004,0.4436192735043961,0.17269762936223207,0.41021257393695065,0.41411740590796964,0.11293,0.1318670419392081
