NEH,M0,I0_0_exp,I0_asmp,i0_t_exp,i0_t_theo,d2ome_k,new_k
18,0.52078,0.5760674883199602,0.22308292424997792,0.42614408200463416,0.4204521950479944,0.0685,0.11216638145532361
16,0.48532,0.4843386444398853,0.2284283457601131,0.39561697242084376,0.3940679579137434,0.07314,0.06978941441277038
23,0.45537999999999995,0.4861902689046884,0.154138649139008,0.322652798855196,0.3414836372784465,0.07916,0.12392816526941786
44,0.29465,0.34087075128856,0.03709295317312843,0.18704907259368028,0.19442228080751775,0.08215,0.1410976560904532
21,0.50917,0.5057777952965329,0.18936956319312795,0.40202455688285754,0.4050757350794164,0.06563,0.06474028849130485
21,0.50917,0.5239313093475905,0.18936956319312795,0.403660962816347,0.4087828632804258,0.06279,0.07742126061825205
16,0.48845999999999995,0.5109962351514863,0.22990626755539612,0.4028430070554612,0.39588896236759125,0.07387,0.08836433679927509
22,0.48396,0.4958230634648096,0.17171251570371907,0.36871329743636433,0.3691685784088723,0.07638,0.08540394470373525
42,0.30297,0.31388029940938944,0.04190775217753865,0.19851948674803283,0.19817675140665506,0.08553,0.09471427180799331
42,0.30297,0.31295286987970133,0.04190775217753865,0.2004721106690084,0.19294989301759766,0.0912,0.09172310167409715
35,0.28856000000000004,0.3014499935460432,0.055502823832747405,0.19062481108716614,0.19896390897398106,0.08087,0.10407240636046904
26,0.50393,0.5512867544675341,0.14809593839301724,0.39386944146337655,0.4013781943605653,0.05666,0.09485063393797612
24,0.46941000000000005,0.492039641532809,0.15157760681541577,0.3557000175238022,0.36762205785785557,0.06434,0.09121420230863371
24,0.46941000000000005,0.508707611087731,0.15157760681541577,0.3665737913638874,0.3720349405530037,0.06097,0.09616685954233041
20,0.53381,0.5733293497534586,0.20810808959739285,0.4288005572832397,0.41702206740334224,0.07401,0.09522111638059948
25,0.52295,0.5022237737037725,0.16109719878952025,0.3903635246910747,0.38160597657388085,0.08255,0.0611267212899007
35,0.29777000000000003,0.31242401912900075,0.05727431332366646,0.19487534759095887,0.19350125101520876,0.09473,0.10785854398804899
35,0.29777000000000003,0.3081415508101074,0.05727431332366646,0.20099343931109787,0.1895703554228203,0.09961,0.09570962389911764
53,0.16452999999999998,0.16224575433712585,0.013556141059699052,0.10428461113772987,0.11379407529893135,0.06826,0.07941205734842884
14,0.44554000000000005,0.48256295005775485,0.23041899632023732,0.3824191976369081,0.3707748033957537,0.07117,0.10125112385693119
39,0.4363,0.4320317698792558,0.06950957202259239,0.2632398177608075,0.23530433304321174,0.13234,0.09975948114903117
16,0.49498,0.5350546048196797,0.2329750733213978,0.412306106799399,0.4119817862802737,0.06349,0.10208637978637619
24,0.47853999999999997,0.5474379352460544,0.15452578335665845,0.34941162484309296,0.3518103906762327,0.08269,0.14567032954507092
17,0.44305999999999995,0.4548107435409682,0.19894336605351512,0.3359450475149748,0.3354817968180132,0.09684,0.10732500098940573
44,0.30936,0.3375514169740737,0.03894476834766337,0.1977117135869728,0.19329105190824775,0.09346,0.11615640863672005
40,0.29542,0.3069835879804233,0.04489980017560171,0.2039621803952876,0.1927056453054548,0.08794,0.08649433625343667
40,0.29542,0.32333664379321614,0.04489980017560171,0.18568778652414547,0.20061669087581982,0.07925,0.12594895304902828
37,0.43527,0.467891059929665,0.07619525226458815,0.31229373764385226,0.33193762410923944,0.05656,0.09238964095806966
30,0.44541,0.4381496841260654,0.10842098513441968,0.2675375626085053,0.2595615554457296,0.13364,0.11295051798001783
28,0.38281999999999994,0.40579372171892725,0.10239005564047264,0.2632969641282819,0.26836949825900513,0.08741,0.11349539115420658
26,0.32454,0.3293204222058067,0.09537645277334117,0.22092715846663716,0.23003144964952796,0.08862,0.103355167494924
42,0.32773,0.36449771541443315,0.045332632343614024,0.16717956906308604,0.17512748976631892,0.12956,0.17609056446732949
40,0.27191,0.32681858188165647,0.04132660167134202,0.14745541145065982,0.16030388897166364,0.11028,0.20621581484302567
11,0.5416,0.5574149316696949,0.3226078249588006,0.4912724410783331,0.47416091589331644,0.06135,0.05947113435294619
17,0.43274999999999997,0.4299132815424591,0.19431395670938173,0.3214341890340595,0.33391394578354583,0.08922,0.09830773618432224
25,0.38649,0.39603784400128583,0.11906005614334388,0.3566065251686187,0.3523816282649234,0.02274,0.02656399739913319
39,0.34950000000000003,0.36911858357751026,0.055680942979362914,0.3303401365285512,0.3141882926552676,0.02134,0.02357608017932568
20,0.30178,0.3162851585260744,0.1176502112712411,0.27080963165917604,0.27532598859926344,0.02585,0.047082564688240465
46,0.20555,0.2135397934542465,0.023550095503199888,0.1525794917689861,0.14837427240326395,0.06285,0.06726123824452042
34,0.38896000000000003,0.4318414339417869,0.07842215615957462,0.3239595903232745,0.32523387505435974,0.03828,0.07028726977127649
26,0.34561,0.3796180165064542,0.10156854576629827,0.29404774402306144,0.28599635430247394,0.04668,0.07108031009203801
11,0.52221,0.5522672241794835,0.3110580359522438,0.3225285230423938,0.3283019294902279,0.41752,0.3515432682298703
19,0.4756,0.5133250855272901,0.1943564644942135,0.23546275582780213,0.24119849878350458,0.29874,0.2995804224811753
46,0.27954999999999997,0.29225670274649784,0.03202835902660923,0.07344703102066526,0.05784909829075005,0.37672,0.2508338102680485
35,0.19143000000000002,0.21276649523846794,0.03682043792037301,0.06312938984522738,0.059856087201016435,0.31731,0.2897316066196088
20,0.48277000000000003,0.4974189000487705,0.18820992940359557,0.21414153007563258,0.20975103411995216,0.43592,0.28676744204667093
20,0.46076,0.4708941826266576,0.17962923767425626,0.20516461051096135,0.20084872361034037,0.43065,0.2789052095901153
15,0.60681,0.6199172809348892,0.2993845759478612,0.5187547165593814,0.5282679372317778,0.04917,0.06584709402055812
9,0.59773,0.6097456461564936,0.3912110104575352,0.5512994522267332,0.5476290818175609,0.04631,0.05510137900687274
15,0.57403,0.5880571773921867,0.2832117600753956,0.5085868483204704,0.5058033076938155,0.04456,0.05290054082845707
9,0.5325099999999999,0.545571057178662,0.34852487775206537,0.4942360048499134,0.49925257765532366,0.03323,0.05419722268955448
16,0.52829,0.5558481664836353,0.24865328192040337,0.4772834775470318,0.48025781660996136,0.03141,0.054635363233544
16,0.51989,0.5218200771145177,0.24469960578015576,0.42887194629049014,0.4217657219884,0.07349,0.06794067799938344
19,0.50884,0.5208642027693047,0.20794016693279138,0.4304879630203446,0.42894784180814816,0.05143,0.0590818505511676
26,0.48962000000000006,0.4909839680437074,0.1438904874803824,0.4030640697390812,0.399322611159787,0.05045,0.048686557840932475
28,0.46984000000000004,0.470470965041592,0.12566465634533117,0.38290575674536054,0.38750403244518106,0.04557,0.048712452374391084
26,0.42310000000000003,0.4558691834614934,0.1243414591988681,0.3503084144721625,0.3375723752272367,0.05621,0.07174276279140326
22,0.43182000000000004,0.4420013634488639,0.15321286579713195,0.32643428980166467,0.33336157433457964,0.07267,0.08743738371755944
23,0.40590000000000004,0.425553536269149,0.13739048198323017,0.32869001276492527,0.3291239772227632,0.05613,0.07357709138676463
29,0.38039,0.3678212978477496,0.09705934680867126,0.3154976025474019,0.30868831714116246,0.04863,0.03397086250247083
24,0.3497,0.36468006807448616,0.11292194265855199,0.2778263443329797,0.278533202766804,0.05958,0.07509059146116677
24,0.33296,0.3085310355957107,0.10751641414810256,0.2839047030703413,0.2732613298402503,0.05127,0.019272604843965233
35,0.33364,0.3085765122525677,0.06417369747559551,0.24960909933961786,0.262248221831691,0.0513,0.04104446159514468
39,0.28959,0.28981076528481836,0.04613632125148414,0.22180433119938758,0.21951995810394406,0.05657,0.054270265726059606
39,0.28959,0.2980232333116595,0.04613632125148414,0.21374542903358545,0.22107695723344645,0.05508,0.06998718978363135
30,0.28604,0.29707066877921606,0.06962739630419032,0.20854326083154992,0.21276218832915794,0.0689,0.08592553476398242
30,0.29052,0.29883850678875346,0.0707179106918381,0.23102645462240126,0.22976614989495353,0.05392,0.060982141720948596
35,0.24331,0.25175448422023294,0.04679925168680957,0.19203257796506457,0.18701147121118059,0.05626,0.059908242959198534
35,0.24331,0.25524935277356425,0.04679925168680957,0.17920342978982148,0.18013590108382913,0.06464,0.08019591332643376
42,0.24333,0.2498884311388233,0.033658161987525095,0.1879397337995671,0.18633501749248277,0.05287,0.057949938847228634
35,0.2112,0.21970917182766392,0.040623081485570596,0.16685859696875802,0.16784924655382671,0.04887,0.061291220207195324
43,0.20751999999999998,0.22329699540292341,0.027384184470503014,0.17619274297687368,0.16218403600405337,0.04832,0.050273741841931015
43,0.20751999999999998,0.22052395081783405,0.027384184470503014,0.15134409605419968,0.15905843810250633,0.05223,0.07944464101865001
15,0.51372,0.5318373895016785,0.25345634441742104,0.4745341467107034,0.4612686254427837,0.03751,0.0413283043510276
25,0.38259,0.41361931346102704,0.11785864286238176,0.299568352053866,0.3065543240919846,0.05643,0.09171225031001488
17,0.59761,0.61082172980252,0.2683396040880269,0.5677493543391263,0.5630518036069541,0.01848,0.023352255197884284
10,0.55284,0.5540419015544457,0.3451839442411427,0.5175219676284554,0.521867998426041,0.02692,0.03219087412396164
21,0.51955,0.5156027470935989,0.1932300735648008,0.4827832149677245,0.47820416519385256,0.02258,0.01766191003456825
22,0.47840000000000005,0.49710123446000065,0.16973978740527979,0.43913499383277005,0.43990699001060407,0.0222,0.034606944285715195
25,0.46612000000000003,0.4867419831668747,0.1435904509030905,0.4404176286021087,0.4369663612395037,0.01579,0.02582173764164729
29,0.47074,0.48220402592264827,0.1201128234620098,0.4222181694550671,0.4259838355172366,0.02276,0.031230862439319693
24,0.44079,0.45842324920982125,0.14233589678142158,0.4085901808027073,0.40821884375200435,0.01926,0.030410314902383533
21,0.43016,0.4336784640434735,0.15998431035441193,0.41271148877049957,0.3959419863107677,0.02257,0.013462004065878337
21,0.43016,0.45615194002039816,0.15998431035441193,0.405139137887208,0.3977896527145428,0.02127,0.03481374441730665
21,0.42954000000000003,0.4487009720346198,0.15975372110292474,0.4028172767505384,0.3989896190651283,0.02003,0.03102944532946601
23,0.40259999999999996,0.40163886046861197,0.1362734861947486,0.3632926002668005,0.366412388921645,0.02434,0.025890420132689718
28,0.4079,0.40452590624437834,0.10909801916239693,0.36489076141623134,0.3631048303976793,0.02707,0.02370373968865247
35,0.41545000000000004,0.41766352894632897,0.07990937122717948,0.37484105505891796,0.37069404722537036,0.02386,0.022743155100933787
25,0.38520000000000004,0.38019014930979184,0.11866266559656412,0.3408167185426594,0.34663273034331427,0.02605,0.026617904290239882
28,0.30844,0.30462442159792263,0.08249618296261269,0.27579553331507534,0.28012020979183144,0.02232,0.02273759783242626
36,0.25805,0.2704323345419711,0.04735086601513296,0.2355606551140655,0.23217249838230436,0.02184,0.030118610188040598
36,0.25805,0.2688181490708026,0.04735086601513296,0.2369528594536228,0.23249436796795506,0.02155,0.027304196323665816
39,0.2028,0.21454797714059787,0.03230928536828268,0.1849392525572385,0.18123398931875537,0.02254,0.031748976877383074
50,0.17052,0.18343615923786574,0.016181954174722454,0.15375428803648541,0.15259198731580403,0.02058,0.035530207322142265
58,0.13298,0.13592247482359437,0.00865770680967794,0.12580290984355905,0.12073596177000484,0.01728,0.014148400697989233
14,0.5288900000000001,0.5491989896051325,0.27352494268485505,0.504200060653576,0.4943507345830636,0.02422,0.03226062130454623
13,0.52013,0.558896965396259,0.2819670566238227,0.4631781735998954,0.4569056601634619,0.05142,0.08405130624391705
12,0.52664,0.5722388388168096,0.29926449608982714,0.4175127601664794,0.38502365184859894,0.16251,0.16950905570246597
29,0.43957,0.48610288297631704,0.11215956538470419,0.33951568456867676,0.34789603703940575,0.05475,0.09630953227217436
31,0.39892000000000005,0.4027593804962965,0.0926369630578294,0.29624928016786245,0.29549159663435526,0.06867,0.07037227941110201
35,0.40491999999999995,0.3673061155753706,0.07788398747697559,0.26681920785574176,0.28182081866905373,0.07871,0.060690250816744694
35,0.40491999999999995,0.4355888515368336,0.07788398747697559,0.3107769639944394,0.3055842884518364,0.06034,0.07883362579611365
37,0.29305,0.33529367022509926,0.05129923651098756,0.21434211206685402,0.19801942489901847,0.08323,0.11120303273048464
41,0.17796,0.18650333734611652,0.025803108248625684,0.10381064220956689,0.11387312747163009,0.09113,0.12410934294325077
11,0.55054,0.5686561393001714,0.32793299843577933,0.46887286492171243,0.4606963048731093,0.08614,0.09645561763185768
22,0.45527999999999996,0.4783640375533589,0.16153664383335237,0.35261615915893685,0.3642486834438007,0.06182,0.09097789047574072
24,0.47556,0.5044670024246214,0.15356350886674572,0.4286959840735009,0.4305754595128247,0.02508,0.04455776863089161
21,0.50274,0.5275692916354546,0.1869781295043171,0.3179903659400647,0.3380791095190627,0.12284,0.1635755685459863
25,0.52257,0.5509788423779042,0.16098013800829827,0.49879947381796463,0.4823364750221868,0.01966,0.02595318247837237
21,0.51079,0.5245767941807987,0.18997207059217516,0.45762525616630206,0.46338241619360754,0.02665,0.038915919949969645
20,0.47540999999999994,0.4873271049505578,0.18534060222831444,0.4570861509693179,0.4412389270733589,0.02089,0.018344397277560116
20,0.47540999999999994,0.49380953675541484,0.18534060222831444,0.43076931875360003,0.43539542802690784,0.02474,0.04072756201512835
20,0.48127000000000003,0.5042572574888576,0.18762514804993774,0.4347789006329421,0.43412245063680044,0.02917,0.044835573081553566
20,0.48127000000000003,0.5103397948036302,0.18762514804993774,0.43064285603880587,0.43461099879899434,0.02884,0.05248341265652673
26,0.48305,0.4941752731180399,0.14195968297332362,0.44491337803074144,0.4359442584302779,0.02477,0.025976367418594794
21,0.41212000000000004,0.4328269878808624,0.15327490697242943,0.387713993963187,0.38022038105524736,0.02192,0.03187301743449429
23,0.40515999999999996,0.4196026539726277,0.13714000413975247,0.37991708133498614,0.37002426348614226,0.02342,0.02668564117807405
27,0.35188,0.37643342372779326,0.09865353018526256,0.3207030536733356,0.32089938560465464,0.02175,0.041308709257683575
27,0.35188,0.3620839023124477,0.09865353018526256,0.3217291287488178,0.314124076881243,0.02691,0.028901607061390926
27,0.35188,0.3674696176785191,0.09865353018526256,0.3294356767382545,0.32176783681989835,0.0211,0.02710106678443291
29,0.35266,0.3725604813370675,0.08998383039918505,0.32070187574144465,0.31770500888414993,0.0238,0.0365795309973373
31,0.30512,0.2946804840317812,0.07085478333551816,0.24652149739207502,0.2580877922346707,0.03735,0.038266837771858
44,0.3109,0.2913250488791392,0.03913863614975608,0.26683750280515856,0.2703111725215468,0.02696,0.015735046772156723
