NEH,M0,I0_0_exp,I0_asmp,i0_t_exp,i0_t_theo,d2ome_k,new_k
11,0.5803,0.6063585161966477,0.34565975041283603,0.5255085101557113,0.5140414609032969,0.16591,0.20196716489221278
21,0.50917,0.5406046466352606,0.18936956319312795,0.44778980315432065,0.4327138274999105,0.13661,0.1661716742027287
16,0.48532,0.5016861164145868,0.2284283457601131,0.414007976700466,0.40199026469218774,0.19606,0.1997740804476156
23,0.50852,0.5089579784430768,0.17212566616928357,0.38611600349214803,0.3801102757180492,0.24041,0.2159240192885391
23,0.45537999999999995,0.47663160354727074,0.154138649139008,0.34634391109446805,0.3298762140128333,0.26946,0.263015984140821
37,0.41875,0.4466313576236187,0.07330337924919313,0.29179103712459775,0.2792667070836685,0.25857,0.2743441717605636
37,0.41875,0.3996030008342371,0.07330337924919313,0.27657299750900066,0.26861925677651893,0.28511,0.20978411439645317
39,0.29105000000000003,0.3241242477989641,0.04636892261557533,0.2138880433964963,0.1966302014331301,0.24379,0.2760094346652693
44,0.29465,0.3170068020457688,0.03709295317312843,0.1868172036019954,0.19038443771186542,0.25945,0.31661652096583814
16,0.48845999999999995,0.520500932847403,0.22990626755539612,0.4288795985134205,0.39886990602738703,0.21271,0.2085733644984758
26,0.50393,0.5364253882882015,0.14809593839301724,0.4065412242449467,0.39506535340617277,0.1826,0.21581532530652442
26,0.49368,0.5216050226564276,0.14508364825643394,0.40413471610843643,0.3921296762895603,0.17217,0.19687947062015063
22,0.48396,0.5008473731675931,0.17171251570371907,0.3759894032108285,0.35902084752232577,0.25552,0.23990803677461117
42,0.30297,0.32024969170095213,0.04190775217753865,0.2029493016787622,0.19994944491315222,0.25095,0.2751318403243237
42,0.30297,0.3295632902317463,0.04190775217753865,0.2076690401402838,0.19849273381989072,0.25558,0.2879609456507721
35,0.28856000000000004,0.31303533785594734,0.055502823832747405,0.2328368230245871,0.20589461270152035,0.21902,0.20166141207481522
24,0.46941000000000005,0.5277953929804424,0.15157760681541577,0.40056413942400004,0.40057543602055895,0.12204,0.24021651348114448
24,0.46941000000000005,0.49948416515832617,0.15157760681541577,0.4034587861162732,0.3926613073640127,0.13819,0.17388292635600194
19,0.47673000000000004,0.4692403298973804,0.19481824499227587,0.41012053474999605,0.39675894630809494,0.16681,0.1158497448244658
23,0.36922,0.41751144806241064,0.12497490455247164,0.31197357788257424,0.3114154152432212,0.13503,0.26272632556659636
20,0.53381,0.442691131493393,0.20810808959739285,0.4172589368875511,0.39656748558684957,0.27355,0.040566421144649235
25,0.52295,0.5352138178249124,0.16109719878952025,0.4082690942966024,0.3944887458453018,0.21926,0.20617777927195244
35,0.29777000000000003,0.3168829036460854,0.05727431332366646,0.23241722866683248,0.21110647588094328,0.22342,0.20644544456669134
35,0.29777000000000003,0.32621492098693927,0.05727431332366646,0.21821620011804665,0.20753957666696454,0.23515,0.27494892620456546
31,0.26915,0.2777579585634731,0.06250185151663186,0.19930076995100462,0.19387182678783277,0.2265,0.22586927636525012
31,0.26915,0.27778338970243077,0.06250185151663186,0.19577947952308603,0.19355429581511918,0.22771,0.2377825842079197
12,0.48819,0.5388575000051911,0.2774151875020749,0.4113292792748733,0.4028179082131854,0.25963,0.39404226516337987
24,0.48833,0.5025376192027872,0.15768708109365367,0.32234151692591645,0.2837699018001568,0.48205,0.3467462305104533
39,0.4363,0.42966333787085537,0.06950957202259239,0.26632312180319334,0.2542128517345016,0.34302,0.27223964813245466
42,0.31577,0.36342161898476283,0.04367828796613981,0.24660984009636228,0.22230874500926828,0.21041,0.26073199489320453
37,0.29439,0.3311758266455263,0.051533807324584985,0.20406863275213108,0.18217171968873871,0.31002,0.3301751681356867
37,0.29439,0.29459485913199135,0.051533807324584985,0.16154084194579807,0.15873951264235364,0.40886,0.3489766427107166
14,0.44554000000000005,0.44201906341811975,0.23041899632023732,0.3479555847242521,0.34159345614744285,0.33005,0.26642796991375023
16,0.49498,0.5155405086337006,0.2329750733213978,0.4331032514973366,0.4192387539685337,0.1706,0.1820696501533891
24,0.47853999999999997,0.5251326332092291,0.15452578335665845,0.3733322590629795,0.3970562633949192,0.14483,0.289122413598618
17,0.44305999999999995,0.4565536351605973,0.19894336605351512,0.3725271077656734,0.3581250345366351,0.2138,0.20172276553444415
37,0.43527,0.4553114371974656,0.07619525226458815,0.3228709833914507,0.3169095100671841,0.19996,0.21842944761712754
44,0.30936,0.3121112920989927,0.03894476834766337,0.21783196898740753,0.21429033135991185,0.2166,0.20471184311986318
40,0.29542,0.3115510083176036,0.04489980017560171,0.20670429625251946,0.20775143252267123,0.21535,0.25304691089064635
40,0.29542,0.28598547952281,0.04489980017560171,0.21464179410598266,0.2006727590481374,0.23757,0.16266630424636505
16,0.5257999999999999,0.5313342417245375,0.2474812993502585,0.4386795432187463,0.429692573772102,0.2118,0.1941613567816275
30,0.44541,0.5027869601841335,0.10842098513441968,0.33919252872912636,0.35286598470618985,0.16053,0.30164728932902196
28,0.38281999999999994,0.3970945250052062,0.10239005564047264,0.2888728322352274,0.28335149041874996,0.21902,0.23018903621191097
42,0.32773,0.33366219665009333,0.045332632343614024,0.19922369156250522,0.20341167600139576,0.29011,0.2946893634968576
34,0.27754,0.31675606321900096,0.0559576440264509,0.19414190416138663,0.19182163658691131,0.24457,0.3532295319814731
40,0.21056999999999998,0.21383006261414353,0.03200376048668489,0.12528095172902468,0.12768283544649353,0.31198,0.30942129734825286
21,0.51819,0.5367459573821208,0.19272426488411923,0.36814969901633965,0.3637984318890837,0.32158,0.3260926779397933
16,0.5228,0.5467017001048652,0.246069272157313,0.5141730648474382,0.4413630409868975,0.17427,0.06222735663994347
17,0.46503,0.5054798673496352,0.2088083634628857,0.3635486072439442,0.3651123648276347,0.24712,0.3536819162200556
21,0.36449,0.37302573888990836,0.13556044560414637,0.2281152711906912,0.22491518949113537,0.4704,0.41666532998292255
58,0.2652,0.2998183167095044,0.0172659335684057,0.19143760192320516,0.19945461289193261,0.15406,0.26633941625992125
21,0.35267000000000004,0.36843848126137557,0.13116437309998713,0.233912085910538,0.21185383578011918,0.50492,0.39587519350769995
37,0.31894,0.3447408555555229,0.055831354693104844,0.18432544128998762,0.2395466124715331,0.17959,0.39777762849447496
17,0.5317799999999999,0.5585025965930942,0.23878053356190643,0.4654681264097492,0.4461601040482761,0.17281,0.18396761456988547
19,0.5625800000000001,0.579605562957431,0.22990130318577512,0.4213021707578293,0.4227444504027368,0.27265,0.29452938912335525
15,0.50651,0.5262357811338357,0.24989911432466702,0.48017866161447875,0.46940101114375044,0.0781,0.09779464136228394
17,0.49645000000000006,0.5369386179582201,0.22291661191998285,0.4521208200011597,0.4449757405271939,0.10424,0.17907875458138642
19,0.46255,0.47105406196221494,0.1890235127245552,0.3992707040431147,0.38955243012574897,0.15522,0.14843653438236212
37,0.43366,0.3615401829430124,0.07591341718257931,0.29680303475839803,0.29552596919269575,0.24398,0.09866551884855622
17,0.39046,0.4104927943323697,0.17532484699421189,0.3264589813297756,0.3014086071532525,0.26716,0.2334486257389749
43,0.24170999999999998,0.2538563622917852,0.03189587137801312,0.18361402616255063,0.17698410092169597,0.18444,0.19541183639538587
58,0.19126,0.18434079996492617,0.01245204545359455,0.13533551225874046,0.1374593722885787,0.17897,0.15581142370817566
51,0.16670000000000001,0.1783213920306423,0.01509163717855976,0.13026370952315736,0.12542436905427898,0.1589,0.18361283129762435
51,0.16670000000000001,0.17303683813083393,0.01509163717855976,0.1252372083928752,0.13276122991642708,0.12671,0.1824927341467524
17,0.5427000000000001,0.5398746853208113,0.24368384588372383,0.533829284048638,0.49700994778441826,0.08291,0.010211008777575348
16,0.46657,0.4628347026014321,0.21960317580420335,0.43184646318562325,0.4117258339590841,0.12556,0.06667366969955735
25,0.38649,0.4386642720239892,0.11906005614334388,0.36959264220769045,0.3394586373522062,0.09671,0.14581672535757445
25,0.38649,0.3980664447672207,0.11906005614334388,0.33740582746507536,0.33529762084995696,0.10624,0.12627677667645243
47,0.41276,0.4133099871372811,0.04511468279941275,0.3372830917092197,0.3349226905367204,0.11895,0.114088021183743
26,0.33981,0.34888418134768256,0.09986403037193894,0.31585404221251356,0.30709081499507984,0.0733,0.0735656177469271
20,0.30178,0.3110834755128272,0.1176502112712411,0.27324101175260845,0.26366105374588106,0.11598,0.1133199763190861
36,0.27888,0.3180623588287245,0.05117306535283969,0.22289495207606216,0.22403953207533406,0.13777,0.25263712360135016
38,0.22727,0.21589180648902287,0.037953899268823296,0.20384737715786305,0.19406658776800617,0.09642,0.032822266574029736
22,0.56652,0.5900000469952477,0.20100540209205497,0.4963423312401816,0.489618265745122,0.11811,0.14453173602515726
24,0.47656999999999994,0.5095375901291963,0.15388964887842754,0.4530506978162252,0.4122621142858453,0.11113,0.09518871519496667
33,0.40079,0.41308272031954263,0.0847043280136822,0.2746367879124866,0.3106316335753676,0.1679,0.266961928253179
21,0.35987,0.383783392594903,0.13384218376241916,0.3135104156131838,0.3055025779123701,0.13757,0.17961739622720937
32,0.2869,0.2758996313979281,0.06355857618765816,0.21282113791306415,0.2187596690070155,0.18199,0.16115717910385322
32,0.2869,0.28338570544063146,0.06355857618765816,0.21154927530928858,0.21528539346413172,0.19331,0.18668571926605615
43,0.21353000000000003,0.22561171053779225,0.028177259589372155,0.16937317042435815,0.1663936791686783,0.14672,0.17472174569670412
14,0.49534999999999996,0.501526347557602,0.25617913055444974,0.43371160689668803,0.42722268550884623,0.16763,0.16186935633638286
30,0.39141,0.3933509423612843,0.09527639206902226,0.30176656401094104,0.28868995909255873,0.21299,0.1785450764140368
34,0.38896000000000003,0.41642498222640223,0.07842215615957462,0.34103943537619996,0.31998889211313586,0.12558,0.13611186355230953
26,0.34561,0.38477710245126073,0.10156854576629827,0.3117218877149644,0.29857925823301557,0.10704,0.17208134704959557
38,0.24884,0.26502000050464253,0.041556071166691556,0.20318257692039116,0.18940477659897437,0.16895,0.17141021489698677
38,0.24884,0.2719151536297195,0.041556071166691556,0.19030194195714287,0.1849405220208108,0.18428,0.23561850978033375
22,0.46702,0.46028115905440736,0.1657020809239418,0.38011235281764016,0.3629232760813237,0.21192,0.15072731848350965
31,0.4411,0.464251260294574,0.1024319773508687,0.32718004348158786,0.3297978158029851,0.19923,0.24332096503738904
31,0.4411,0.44082359773453983,0.1024319773508687,0.2864229383509087,0.28858710455629005,0.29922,0.2799153033531856
15,0.43553,0.45528891240147057,0.21487939282901072,0.3826487692590705,0.3720167779943534,0.16973,0.1916990733673664
27,0.42223,0.4270829149654071,0.11837694682881496,0.2917447400723475,0.2824782938851541,0.30803,0.27230010640230107
56,0.34346,0.35533501221614594,0.02456984890464453,0.24940302946487694,0.22944211435062872,0.22123,0.19368226381917863
53,0.15821,0.16283360501190527,0.013035416501884075,0.08834025567857702,0.1027844305964918,0.24046,0.3223901578335575
14,0.5257200000000001,0.5162279651176227,0.27188552036960806,0.34257181201166026,0.3362165698692245,0.68632,0.4590746935013752
19,0.4756,0.49476438800869055,0.1943564644942135,0.3016527653406845,0.30124226381047886,0.48373,0.46118430885171824
