NEH,M0,I0_0_exp,I0_asmp,i0_t_exp,i0_t_theo,d2ome_k,new_k
21,0.50917,0.5313141270173541,0.18936956319312795,0.25935720144008784,0.25424487620200553,0.12271,0.06541505607316302
21,0.50917,0.5316159761708517,0.18936956319312795,0.2629578654978923,0.2661298314801263,0.10977,0.06462157687978642
16,0.48532,0.5040725755633023,0.2284283457601131,0.25761759338129253,0.2586314412010569,0.16467,0.07379794259395882
23,0.50852,0.5383078273893229,0.17212566616928357,0.2180154928331153,0.2138737721447087,0.16051,0.0732410430591187
23,0.45537999999999995,0.4654268037917031,0.154138649139008,0.1590699302816212,0.16103072119450126,0.29058,0.07822934427685489
37,0.41875,0.42883896303277413,0.07330337924919313,0.11198234105325708,0.10056686074939458,0.19533,0.07055673682128431
37,0.41875,0.44872958087272796,0.07330337924919313,0.09737570822758036,0.09545560845385431,0.2113,0.07823848707496883
16,0.48845999999999995,0.5176271236844779,0.22990626755539612,0.2571355326336234,0.2642515109639851,0.15528,0.07749961490311405
26,0.50393,0.546281178429714,0.14809593839301724,0.20278491746118962,0.18998624704571948,0.16457,0.07425593037929845
22,0.48396,0.5049301437389241,0.17171251570371907,0.20044105100911,0.19138490496455715,0.21266,0.07501177457067623
23,0.44746,0.47180653153625607,0.1514578592466523,0.1707076466506832,0.18098579194784115,0.17731,0.07824758504974987
23,0.44746,0.4684528401250496,0.1514578592466523,0.18478809304583962,0.18375267410279952,0.17042,0.07371691672365867
42,0.30297,0.3184207457435628,0.04190775217753865,0.06025229401274721,0.061360899563267006,0.19975,0.07607040787110145
42,0.30297,0.338894224150489,0.04190775217753865,0.07058989097706515,0.06810983425698589,0.17684,0.07905698748725175
35,0.28856000000000004,0.31450660375728445,0.055502823832747405,0.0823783934195551,0.07739072037493434,0.18195,0.07661646156311029
26,0.49368,0.5185152056756747,0.14508364825643394,0.22426554626400896,0.20716369740547352,0.13273,0.06493065424322962
24,0.46941000000000005,0.5041939696032197,0.15157760681541577,0.304866378698849,0.3158480606648066,0.05077,0.04824206700392489
35,0.29777000000000003,0.2993478871129585,0.05727431332366646,0.07908296295865659,0.08620787296194936,0.1629,0.07045222281670312
