NEH,M0,I0_0_exp,I0_asmp,i0_t_exp,i0_t_theo,d2ome_k,new_k
11,0.5803,0.6063585161966477,0.34565975041283603,0.48694184796364776,0.48829968120624767,0.16591,0.21281420936812875
21,0.50917,0.5406046466352606,0.18936956319312795,0.3835601904649513,0.40164128619947126,0.13661,0.203881710666696
16,0.48532,0.5016861164145868,0.2284283457601131,0.38174326707479656,0.3710898066520527,0.19606,0.19196619381473715
23,0.50852,0.5089579784430768,0.17212566616928357,0.33710420663389096,0.33566508980233445,0.24041,0.21378802388199167
23,0.45537999999999995,0.47663160354727074,0.154138649139008,0.28719798429181753,0.2883655655164603,0.26946,0.2755217747095896
37,0.41875,0.4466313576236187,0.07330337924919313,0.24312601149434762,0.23233898818564708,0.25857,0.2542106726266186
37,0.41875,0.3996030008342371,0.07330337924919313,0.20483906652033423,0.2201675472975948,0.28511,0.24091344442932405
39,0.29105000000000003,0.3241242477989641,0.04636892261557533,0.154955424165174,0.16412150192304562,0.24379,0.3101305293346244
44,0.29465,0.3170068020457688,0.03709295317312843,0.17297826578944475,0.1553536209005073,0.25945,0.23852275862921288
16,0.48845999999999995,0.520500932847403,0.22990626755539612,0.3878833865256407,0.3664948739058094,0.21271,0.21482147794021275
26,0.50393,0.5364253882882015,0.14809593839301724,0.3339005906337034,0.35384648641835176,0.1826,0.2437079939444775
26,0.49368,0.5216050226564276,0.14508364825643394,0.3465541612290363,0.35305590038609636,0.17217,0.2094137050613664
22,0.48396,0.5008473731675931,0.17171251570371907,0.31687277545244635,0.31678537473158064,0.25552,0.25425669159140957
42,0.30297,0.32024969170095213,0.04190775217753865,0.1705653183314051,0.16487387291722466,0.25095,0.24591374289323875
42,0.30297,0.3295632902317463,0.04190775217753865,0.17193663473092466,0.16317768082496864,0.25558,0.2620234834356945
35,0.28856000000000004,0.31303533785594734,0.055502823832747405,0.1684644038748153,0.17631339782736538,0.21902,0.270908251113045
24,0.46941000000000005,0.5277953929804424,0.15157760681541577,0.3798554738180524,0.37196881327247044,0.12204,0.19126470981448565
24,0.46941000000000005,0.49948416515832617,0.15157760681541577,0.35808035554995526,0.3615454052926649,0.13819,0.1812896045547098
19,0.47673000000000004,0.4692403298973804,0.19481824499227587,0.332786857947701,0.3657328586506629,0.16681,0.20039035790577495
23,0.36922,0.41751144806241064,0.12497490455247164,0.3125843988482314,0.2878660585183019,0.13503,0.17395810393731873
20,0.53381,0.442691131493393,0.20810808959739285,0.362395776629801,0.3514643090385771,0.27355,0.09230625371704275
25,0.52295,0.5352138178249124,0.16109719878952025,0.34773103043230014,0.348536956699834,0.21926,0.2174475159655778
35,0.29777000000000003,0.3168829036460854,0.05727431332366646,0.20333448883985308,0.18030602671229767,0.22342,0.19453429078324821
35,0.29777000000000003,0.32621492098693927,0.05727431332366646,0.1800794460076929,0.1760518322705074,0.23515,0.26408590105683377
31,0.26915,0.2777579585634731,0.06250185151663186,0.17505430415007125,0.16724567379953917,0.2265,0.20683368541184108
31,0.26915,0.27778338970243077,0.06250185151663186,0.17802612681158103,0.16686614298982505,0.22771,0.19975283079258788
12,0.48819,0.5388575000051911,0.2774151875020749,0.37173059159691274,0.37414293681750715,0.25963,0.36909182791794287
24,0.48833,0.5025376192027872,0.15768708109365367,0.20996039202851885,0.2355452635535103,0.48205,0.42545815203082654
39,0.4363,0.42966333787085537,0.06950957202259239,0.19500313762397276,0.20057945568276928,0.34302,0.28147232055527943
42,0.31577,0.36342161898476283,0.04367828796613981,0.18520191015727544,0.18841396850003841,0.21041,0.28983676491969973
37,0.29439,0.3311758266455263,0.051533807324584985,0.1642638020412791,0.14734787021514822,0.31002,0.3078231824807047
37,0.29439,0.29459485913199135,0.051533807324584985,0.12730573794688102,0.12276205440990795,0.40886,0.30869689997906574
14,0.44554000000000005,0.44201906341811975,0.23041899632023732,0.3029973834569078,0.31034095784350935,0.33005,0.2850224917440726
16,0.49498,0.5155405086337006,0.2329750733213978,0.40963497885837175,0.3900249291050323,0.1706,0.16196854673515473
24,0.47853999999999997,0.5251326332092291,0.15452578335665845,0.34019655924486325,0.3643557234065413,0.14483,0.24455060848850288
17,0.44305999999999995,0.4565536351605973,0.19894336605351512,0.3247800013954113,0.3274841346116455,0.2138,0.22849623566088573
37,0.43527,0.4553114371974656,0.07619525226458815,0.2733211785362729,0.2732833011962039,0.19996,0.21175667364140272
44,0.30936,0.3121112920989927,0.03894476834766337,0.18162243511970583,0.18014213465311957,0.2166,0.19965905989283783
40,0.29542,0.3115510083176036,0.04489980017560171,0.18410545668220285,0.17620042700154492,0.21535,0.21270784438437182
40,0.29542,0.28598547952281,0.04489980017560171,0.18012457837796725,0.1677332725973879,0.23757,0.17061488025967053
16,0.5257999999999999,0.5313342417245375,0.2474812993502585,0.411180311838848,0.3949132713020791,0.2118,0.17496723969768668
30,0.44541,0.5027869601841335,0.10842098513441968,0.3234678711083005,0.31661290230153194,0.16053,0.22456603179295365
28,0.38281999999999994,0.3970945250052062,0.10239005564047264,0.2339393797260917,0.24775739897016352,0.21902,0.25035042707443805
42,0.32773,0.33366219665009333,0.045332632343614024,0.16179049783927707,0.16360441089918193,0.29011,0.26460784314439073
34,0.27754,0.31675606321900096,0.0559576440264509,0.16320005577728075,0.16234474420618214,0.24457,0.3110400604087578
40,0.21056999999999998,0.21383006261414353,0.03200376048668489,0.10138220159019196,0.10204047671555423,0.31198,0.2760013134396413
21,0.51819,0.5367459573821208,0.19272426488411923,0.3131475009688149,0.31675348545960835,0.32158,0.3076675410112584
16,0.5228,0.5467017001048652,0.246069272157313,0.41884663212204915,0.41012971793593406,0.17427,0.18958363597123085
17,0.46503,0.5054798673496352,0.2088083634628857,0.3095472137473519,0.33088912891980343,0.24712,0.3523609418612517
21,0.36449,0.37302573888990836,0.13556044560414637,0.19000944717681384,0.1913850289154476,0.4704,0.3729996093854655
58,0.2652,0.2998183167095044,0.0172659335684057,0.16855016301088493,0.17344182006318204,0.15406,0.22320177794897925
21,0.35267000000000004,0.36843848126137557,0.13116437309998713,0.1814830159881758,0.17986480958474046,0.50492,0.40006908720241946
37,0.31894,0.3447408555555229,0.055831354693104844,0.1956715368467371,0.2093461650682662,0.17959,0.2423566367997435
17,0.5317799999999999,0.5585025965930942,0.23878053356190643,0.4305840102184348,0.41324843660094507,0.17281,0.17729511983572596
19,0.5625800000000001,0.579605562957431,0.22990130318577512,0.38525626979382,0.37672421070204615,0.27265,0.2516123978909089
15,0.50651,0.5262357811338357,0.24989911432466702,0.45699137391701145,0.4529102583116614,0.0781,0.10208313828504263
17,0.49645000000000006,0.5369386179582201,0.22291661191998285,0.4456017529840789,0.4229938918342441,0.10424,0.12988814551982603
19,0.46255,0.47105406196221494,0.1890235127245552,0.37617844889076274,0.36072174334515705,0.15522,0.13567233063174144
37,0.43366,0.3615401829430124,0.07591341718257931,0.26122134922074836,0.24798057732020484,0.24398,0.10657867698441657
17,0.39046,0.4104927943323697,0.17532484699421189,0.2862532806166356,0.27184834190233614,0.26716,0.24808184001383612
43,0.24170999999999998,0.2538563622917852,0.03189587137801312,0.1596407487571571,0.15254686613080495,0.18444,0.18328771262651553
58,0.19126,0.18434079996492617,0.01245204545359455,0.12074909909809516,0.11697454451611536,0.17897,0.13962774667129635
51,0.16670000000000001,0.1783213920306423,0.01509163717855976,0.11205608754781347,0.10921446755610496,0.1589,0.1775341694668268
51,0.16670000000000001,0.17303683813083393,0.01509163717855976,0.12232191877977817,0.11875726841793437,0.12671,0.13015401431998996
