NEH,M0,I0_0_exp,I0_asmp,i0_t_exp,i0_t_theo,d2ome_k,new_k
22,0.48396,0.49796795819304696,0.17171251570371907,0.48041754867864195,0.4648073116301994,0.03165,0.02810336415353154
35,0.29777000000000003,0.30135646802584687,0.05727431332366646,0.2908900669223786,0.28099137916872013,0.03616,0.02176005991648875
17,0.44305999999999995,0.43772957704923116,0.19894336605351512,0.43540534974881806,0.421216313365366,0.04687,0.004760485311547044
16,0.51989,0.5472101998706281,0.24469960578015576,0.5274310101520272,0.5072815497247638,0.02345,0.03593728221269185
22,0.47840000000000005,0.48357519375978625,0.16973978740527979,0.4707411817617727,0.4679566761150208,0.01721,0.020789870988109773
35,0.41545000000000004,0.4395197643448549,0.07990937122717948,0.40936065465056504,0.4032424670478021,0.01853,0.044941069885622166
30,0.34502000000000005,0.35634437230843974,0.0839842129522855,0.3270915083268857,0.3297250599234879,0.03019,0.056032286439343486
44,0.3109,0.3201615151677998,0.03913863614975608,0.3131116196558659,0.3002023109769368,0.02008,0.012970746488854747
26,0.40908,0.4260965096368269,0.12022123405595121,0.4049165881345741,0.39005278246251823,0.03407,0.03666137919171766
42,0.31873999999999997,0.31971645596480236,0.044089107598338666,0.29284036910976763,0.29504088757160646,0.04512,0.048927725338918586
20,0.45929000000000003,0.4402367363532341,0.1790561519476716,0.43522935912621324,0.4407105198134782,0.0343,0.008934283388361152
51,0.22343,0.22153978725367637,0.020227501468539934,0.21097962611302615,0.21021210057700054,0.03363,0.025984328974713096
26,0.29382,0.3131253381476086,0.0863483988225276,0.3014460616696248,0.28512756056290267,0.0214,0.02814668709283569
17,0.58148,0.6032704369738681,0.2610968909240238,0.59275557433971,0.5680446280022002,0.02142,0.016409826760974005
29,0.50081,0.5258331064803302,0.12778540833158245,0.48961239838417075,0.48821778132514604,0.01717,0.04855002713648989
29,0.38176000000000004,0.40373442022453826,0.09740891253102958,0.38171560781697444,0.36919347375956957,0.0226,0.0387176511325398
29,0.38520000000000004,0.38487328021992845,0.09828665419884901,0.3692470768882548,0.36989475980850295,0.02741,0.027231572808229666
30,0.36755000000000004,0.3730910840024444,0.08946842928123742,0.3667218502519831,0.3542524534365635,0.0245,0.011452096113378893
20,0.44948,0.45028086641573156,0.17523168189474933,0.4322171341684555,0.4377271890877743,0.0219,0.03293316869192907
32,0.34149999999999997,0.3662010796953354,0.07565442233560564,0.3431007111617131,0.3319920939607466,0.01821,0.043446967853616875
