NEH,M0,I0_0_exp,I0_asmp,i0_t_exp,i0_t_theo,d2ome_k,new_k
22,0.48396,0.5008473731675931,0.17171251570371907,0.3759894032108285,0.35902084752232577,0.25552,0.1999343088994932
42,0.30297,0.32024969170095213,0.04190775217753865,0.2029493016787622,0.19994944491315222,0.25095,0.22465981006560842
25,0.52295,0.5352138178249124,0.16109719878952025,0.4082690942966024,0.3944887458453018,0.21926,0.17540934200820205
37,0.43527,0.4553114371974656,0.07619525226458815,0.3228709833914507,0.3169095100671841,0.19996,0.1844190584847324
44,0.30936,0.3121112920989927,0.03894476834766337,0.21783196898740753,0.21429033135991185,0.2166,0.17432324824216403
40,0.29542,0.3115510083176036,0.04489980017560171,0.20670429625251946,0.20775143252267123,0.21535,0.2092580002302733
40,0.29542,0.28598547952281,0.04489980017560171,0.21464179410598266,0.2006727590481374,0.23757,0.14239108356698496
43,0.24170999999999998,0.2538563622917852,0.03189587137801312,0.18361402616255063,0.17698410092169597,0.18444,0.16739181624843577
25,0.38649,0.3980664447672207,0.11906005614334388,0.33740582746507536,0.33529762084995696,0.10624,0.11341403364811636
47,0.41276,0.4133099871372811,0.04511468279941275,0.3372830917092197,0.3349226905367204,0.11895,0.10339706759624132
20,0.30178,0.3110834755128272,0.1176502112712411,0.27324101175260845,0.26366105374588106,0.11598,0.10276029756370492
18,0.47811,0.48240965333344166,0.2048046716716405,0.4004071519741409,0.4016876609082148,0.16399,0.15001994630119286
29,0.32006,0.33495523203155986,0.0816656971518266,0.26096698324698386,0.25881732802796076,0.14846,0.15518040469217298
41,0.18946000000000002,0.19930417883430043,0.027470537698272773,0.14806292947537025,0.1481129965278079,0.14735,0.1581622922591299
35,0.24331,0.24587575555642832,0.04679925168680957,0.19601112287860337,0.18654953350317677,0.17043,0.12687507707810677
21,0.51955,0.5231618208950967,0.1932300735648008,0.45400381224082864,0.44407583891174085,0.13152,0.10596657306491743
23,0.40259999999999996,0.39205664684924574,0.1362734861947486,0.32835968215543043,0.34192088614883914,0.12928,0.11958434739320226
28,0.4079,0.4194508932212944,0.10909801916239693,0.35387862686822996,0.3498870314950811,0.10793,0.1097252872441675
35,0.41545000000000004,0.4133105136634922,0.07990937122717948,0.33056023575589355,0.339608314142543,0.12811,0.12330887947942831
25,0.38520000000000004,0.3821019630560342,0.11866266559656412,0.3258737407868839,0.3261549852700771,0.12521,0.1054790736821173
28,0.30844,0.3007207552374274,0.08249618296261269,0.2600780012225116,0.2567244590963761,0.12996,0.08993995619758555
36,0.25805,0.2728344933755632,0.04735086601513296,0.21644465294592552,0.214601118832494,0.11547,0.1338160232630281
36,0.25805,0.2694882954292434,0.04735086601513296,0.22486947976034835,0.21373700251635092,0.11806,0.10588276948518378
21,0.43016,0.4399667235664883,0.15998431035441193,0.3791331040813166,0.3768964640230399,0.10979,0.1125815937861993
30,0.47878,0.47526478895667557,0.11654385681205508,0.29431404711307824,0.2813840252669803,0.39366,0.24976903222728897
29,0.40947,0.41157263460654847,0.10447932579128426,0.316808043724842,0.3250859643971936,0.16195,0.15535653856887402
31,0.30512,0.30148964260458083,0.07085478333551816,0.25116022897465257,0.2510775860093268,0.13113,0.10741973210220705
44,0.3109,0.31239011135033234,0.03913863614975608,0.2546991563854695,0.25729331395841876,0.10986,0.10614267265131522
52,0.18444,0.18844902923726028,0.015929457379574685,0.15349967964257086,0.15346169091087758,0.10157,0.10370078053043189
18,0.48892,0.49543119455652934,0.2094352765549737,0.3999793143090287,0.38718697686483544,0.22628,0.17076403867611692
